_______________________________Simulator Results______________________________
Date:                        Wed Jun 03 20:25:02 CEST 2020

____________________________Simulator Configuration___________________________
Simulation Type:             Terminating
Project Name:                BankRobbery
Study Name:                  bankStudy
Random Number Generator:     Mersenne Twister
Random Number Seed:          31415
Maximum Batches:             1000
Minimum Batches:             1000
Data Reporting Frequency:    1000
Display Update Frequency:    1000
BuildType:                   Optimize
Execution Architecture:      64-bit
Runname:                     CyberAttack
Output File:                 CyberAttack_output.txt
Results File:                CyberAttack_results
Jackknife Variance:          On
Processors Per Experiment:   1
Maximize Processor Usage:    false
Processors Selected for Simulation: 
        student-VirtualBox   amd64

_________________________________Experiment 1_________________________________
Start Time:                  Wed Jun 03 20:11:27 CEST 2020
Finish Time:                 Wed Jun 03 20:25:02 CEST 2020
Elapsed Running Time:        815.425
Total CPU Time:              812.549684
Batches Completed:           1000
Experiment Name:             Experiment 1
Global Variable Settings:    
        short                breakerSkill             1000                   
        short                cyberVulnerabilitiesKnowledge  1                      
        short                hackerSkill              1000                   
        short                secVulnerabilitiesKnowledge  0                      
        short                securityComponentsAccess  1                      
        short                socialEngineerSkill      1000                   
        short                stealthSkill             1000                   


_________________________________Mean Results_________________________________
Name                  Time               Mean                     Confidence Interval
control_alarms        25500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        26000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        26500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        27000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        27500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        28000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        28500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        29000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        29500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        30000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        30500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        31000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        31500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        32000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        32500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        33000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        33500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        34000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        34500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        35000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        35500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        36000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        36500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        37000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        37500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        38000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        38500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        39000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        39500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        40000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        40500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        41000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        41500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        42000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        42500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        43000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        43500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        44000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        44500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        45000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        45500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        46000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        46500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        47000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        47500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        48000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        48500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        49000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        49500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        50000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        50500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        51000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        51500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        52000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        52500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        53000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        53500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        54000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        54500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        55000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        55500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        56000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        56500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        57000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        57500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        58000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        58500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        59000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        59500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        60000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        60500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        61000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        61500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        62000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        62500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        63000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        63500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        64000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        64500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        65000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        65500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        66000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        66500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        67000.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        67500.0           0.0000000000E00   +/-   0.0000000000E00 
control_alarms        68000.0           0.0000000000E00   +/-   0.0000000000E00 
